test_index,true_equation,true_skeleton,predicted_equation,predicted_tree,predicted_y,rel_err,dsr_time
711,-0.9690409608150903*exp(-0.9048863275589549*sqrt(0.9169168213319638*abs(1.8468975818768483*x1+1.621296528177437)))+0.8180600729093932*cos(-1.846863176735346*x4+1.6524965161468912)+-1.748247917946041,C*exp(C*sqrt(C*abs(C*x1+C)))+C*cos(C*x4+C)+C,log(0.132),log(0.132),"[-2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658
 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658 -2.02651658]",0.014506912326585648,9.067000389099121
712,-1.8081679746847943*log(1.470486343404143*x1**4+1.91879545791013*x3+2.0865523120213214)+0.3333928510995241,C*log(C*x1**4+C*x3+C)+C,"mul(mul(exp(sqrt(X0)), log(-0.402)), sqrt(X0))","mul(mul(exp(sqrt(X0)), log(-0.402)), sqrt(X0))","[-12.38656345 -15.3946878  -10.71254701 -17.45423473 -18.34107226
 -13.04687741 -13.25203456 -13.87563339 -12.47897439 -11.72443695
 -13.08280782 -10.08903014 -13.81053671 -15.04737492 -14.39001985
 -16.42547082 -13.36889505 -12.66181458 -12.79341336 -12.07107528
 -13.68554766 -14.73582341 -15.59009331 -15.19671855 -18.6819624
 -13.5864321   -9.18714175 -18.29228751  -9.96627344 -17.07114321
 -10.48512025  -8.93893493 -15.93866484 -14.03383313 -18.48307195
 -11.52024973 -11.16598876 -18.34700364 -16.28266244 -12.37561048
 -11.22338633 -11.8662516  -13.04935964 -14.68392814 -17.5518353
 -13.81981475 -18.32651819  -9.30059318 -12.2609525  -10.60208467
 -15.28359948 -15.75590977 -12.48108542 -14.43018037 -12.62375229
 -14.79373803 -15.85224885 -10.36395845  -9.2838407  -15.97533638
 -15.49950993  -9.46032737 -15.25674255 -18.03248167 -12.22714217
 -19.05302005 -16.27102998 -17.97061715 -16.7953228   -9.3079352
 -15.58163658 -17.69689215 -15.47895728 -10.38429544 -14.8686915
 -10.3427956  -11.23618377 -14.51195741 -15.4439349  -15.94741549
 -10.26556085  -9.40782813 -14.45953577  -9.93743074 -11.28646185
 -16.24231535 -12.51828156 -14.18480742 -16.77400957 -15.05351183
 -13.63925388]",0.1501510324736567,9.787071466445923
713,-1.5700682047410088*cos(-1.8164606669633907*cos(0.9714435272901429*x1))+-0.09935949767929131*exp(-0.5215005273520803*x3)+1.2292496804060509,C*cos(C*cos(C*x1))+C*exp(C*x3)+C,sqrt(log(sin(X0))),sqrt(log(sin(X0))),"[6.73867017e-01 7.39963444e-01 1.49861779e-01 7.84644552e-01
 1.25266316e+00 1.85964536e-01 1.39548239e+00 1.10047793e+00
 1.29503172e-01 5.60613314e-01 6.14772601e-02 5.04719515e-01
 1.01834644e-01 8.99047406e-01 2.03453259e-01 9.94055534e-01
 7.16263770e-01 7.70275306e-02 5.80484377e-01 1.79992025e+00
 4.98675696e-01 1.13036748e+00 2.00304294e+00 1.41856437e-01
 1.69460832e+00 8.74148909e-01 3.20313249e-01 1.24057111e-01
 4.36143899e-02 1.47892659e-02 1.87534657e-01 6.57996079e-01
 9.85270401e-01 3.54570771e-01 5.15011837e-01 1.20470391e-01
 1.44271386e+00 1.26632372e-03 4.68444290e-01 2.65036093e+00
 1.43785520e+00 4.75041906e-01 2.17619934e-01 4.79979497e-01
 9.60932380e-01 9.28842710e-01 1.48912737e+00 4.06488873e-01
 2.01938478e-01 1.58406600e+00 5.33765804e-01 1.05135166e+00
 1.58549058e-01 1.94866408e-01 1.85256555e-01 1.09318809e-01
 1.74306768e+00 1.19910303e+00 1.61570116e-01 9.39538975e-02
 5.83736734e-01 7.04621593e-01 6.08482899e-01 3.78513236e-01
 1.09948294e+00 4.99399725e-01 9.01595774e-01 1.66328355e+00
 5.32373258e-01 1.25359111e+00 2.51618369e-01 4.15449103e-01
 1.82265564e+00 3.32627256e-01]",0.0553822262417194,9.309276103973389
714,-0.5141921303186985*x2+-1.8579030193433121*x3+2.0687379559637376,C*x2+C*x3+C,"add(mul(-0.536, add(-0.944, X2)), add(exp(mul(-0.536, X2)), mul(-0.536, X2)))","add(mul(-0.536, add(-0.944, X2)), add(exp(mul(-0.536, X2)), mul(-0.536, X2)))","[-3.63710852 13.35633478  9.72910583 19.96256339 -3.54636435 -4.27668115
 -3.9801705  -3.46871034  9.59345073  9.58255186 14.28832509 15.59554226
 14.45538393 -3.49419823 -2.8860901  10.68551902 -2.72441242 19.98255183
 10.21094773 13.4666201  -4.33141418 -4.11579447 -4.71632659 -3.11917035
 -4.32561837 -2.59693346  9.38972041 20.47938473 -2.7565897  -4.2666682
 -4.07681382 -3.52338965 -3.89839411 -2.97161344 -3.10624186 -4.62344859
 -4.6291252  -3.82421547 -3.57106285 10.45923111 10.69950161 -3.724611
 -4.47096384 -3.67306565 -4.73915932 10.80531032 19.57147304 -4.58296767
 -4.35385431 -3.95683437 10.03063758 12.17639977 -4.46182056 13.10068741
 -3.70358027 -4.14167899 -3.54888515 12.0885004  -4.38453734  9.72111007
  9.30941211 -3.71833747 -2.84073611 -2.8636572   9.2754691  12.16471134
 14.79584456 -2.72279428 -4.48137486 -4.05661925 -2.67711758 -3.22992713
 -4.47957728 -4.34624828 12.3176271  11.68041057 -4.40142669  8.80165047
  9.21908517 20.14986733 13.66696629 -3.99267321 -3.13418944 -3.03544185
  8.92855552 -3.37194197 -4.26254899 -3.73701325 -2.63272512 -3.55863772
  9.34661693 11.97632814 -3.72793683]",0.1770360215259708,11.522738456726074
715,1.5616964724292872*log(-0.9028355914241588*x1+-1.9235183781515093)+-1.3438926285801518,C*log(C*x1+C)+C,"div(add(X0, X0), exp(exp(sin(X0))))","div(add(X0, X0), exp(exp(sin(X0))))","[-1.31610828 -0.71434791  2.2496163  -0.61689701 -0.73695446  6.56167784
  6.79254974 -2.19751508  5.73141517 -0.78469045 -1.9007928   3.34650524
  6.36610787  2.32732799  3.57268018  6.38772445 -2.24553085  4.58360647
 -0.79725712 -2.30922025  4.58670194 -2.4514455  -0.89176245  6.14874783
 -0.69093441 -0.67890943 -0.70695297 -1.17447258 -0.690624    3.58938899
  3.02552008 -0.69919151  5.62943579 -1.92440181  5.08161831 -1.77175617
 -0.98256749  2.09891514  6.48576676 -0.61887754 -2.21766376  5.09491348
 -2.45253647 -2.24567662 -1.62941951  3.48556443  2.8210707   4.1509197
  6.43181995  3.76074207  2.42504432 -0.65421814 -1.07553676  5.53182553
  6.74462014]",0.7934053049807906,10.052903413772583
716,-1.958270027429979*x1+-0.27625590241762454*x3+1.092723921959868,C*x1+C*x3+C,"add(exp(0.242), add(div(X0, -0.930), mul(X0, -0.930)))","add(exp(0.242), add(div(X0, -0.930), mul(X0, -0.930)))","[ 8.12541585  8.72395937  7.51602105 -5.6940232  -8.31922367 -7.65280294
 -6.58278752  7.40381006 -7.282617    9.27020552 -7.3451212   8.89151999
  8.92479049 -8.73645956 -6.03215262  9.69577785 -8.69880183 10.11321861
 11.07466066  9.29353148 -4.7912183  -5.83780626  8.218177    7.29323165
  7.77674533  9.13182555 -4.82460499 -5.87534373 -5.10890635 -8.70116373
  7.96437081 -6.9638469   8.05835721  8.52611845 -8.47372536  8.2753846
  9.02744585 -8.53859772 -6.59128827 -5.49370172  9.30467945 -5.80126687
  7.47510855 -6.09980088 -8.57059471 -6.4545971  -7.44602197 -6.81122844
  8.27991285  9.4085344  -7.99221955 -6.73707392  9.76982949  9.60202172
 -7.13272964 -7.98056293 -7.30496555  9.98720382  7.38018777  8.40530266
 10.7137725  -7.87797817 -6.87033668 -7.80049375  9.90381294 -6.06857712
 -6.43827025 -7.91398649 -7.10484333 -8.24390438  8.95137545  9.74837894
  9.82656712  8.22220827  9.40459666 -7.75906863 -6.69684022 10.80251198
  9.18863222 -6.85553875 -5.78856498 10.19578237 -5.12802273 -5.60139239
 11.22242204  9.46004209  7.91963473 10.90715728  9.95946508  8.17248146
 -5.45117538  8.61912223  9.09999581 -8.42865652  7.66171405 -4.95711438
  9.90320603  9.52746647 -5.61372216  7.61520259  8.80675068 -6.69277634
  8.02321318 -8.25307994  9.47990316  8.8246843  10.28027951 -7.59845638
 -8.59118279 -6.57010862 10.08548962  9.40385202 10.03802741 -5.77722164
  8.86766621  9.05869221  9.50083972 -5.32219892  8.79062226  7.37605347
  7.72133553 -6.84462452 -6.32905171 11.00245794 11.28502929  9.08593675
 -6.95811699 -5.39733852 -6.1784282  -5.29766816 -7.69179804 -5.66179089
 -8.02435223  8.39144801  9.50532581 11.15656715 -6.74325773  8.31251987
 -6.1034387   7.70167611  8.43382568 10.44316004 11.01001766 -4.84137519
 -5.24165146 -8.12643428 -8.15315255 10.03078345 -5.71042534 -7.39132254
 -5.69366539 10.99924769  9.85933617 -8.111082    8.11965704  8.93624213
 -8.31838038  7.9203631   7.62940482 -7.67959651 -6.26949751 -5.74207776
 -6.6060232   7.45554096 -4.80622868 -5.58800378 -6.8307743  -7.38560649
 10.87237174 -6.50882245 -5.39532905 -8.46431367  8.35995069  9.67812868
  9.79472392 10.49647251]",0.013229122374800829,11.51807451248169
717,0.39678544771970037*sin(0.8496975806920344*sqrt(-1.238452296143878*abs(1.1420260879744135*x1)))*-2.084370770334591*cos(0.14941597653863026*x3+-0.5709093316282334*x4+0.1736398485461681)+0.1074064132456285,C*sin(C*sqrt(C*abs(C*x1)))*C*cos(C*x3+C*x4+C)+C,-0.359,-0.359,"[-0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386 -0.35880386
 -0.35880386 -0.35880386]",0.1049947594946171,8.679048538208008
718,-0.629130364741592*x3/(0.016592712999155435*x3+-0.3314219499538411)+2.090755631604257,C*x3/(C*x3+C)+C,"add(X2, add(sqrt(add(sqrt(exp(X2)), sin(div(0.547, add(0.781, X2))))), sqrt(exp(X2))))","add(X2, add(sqrt(add(sqrt(exp(X2)), sin(div(0.547, add(0.781, X2))))), sqrt(exp(X2))))","[12.14275617 18.3501134  -3.19353719 -2.84100452 18.16734107 -2.82663966
 17.33892058 10.69069603 16.01577138 -2.66336296 -3.95139147 -3.23902305
 15.39921146 17.05585054 14.98511815 -3.09994779 11.60327224 15.04089146
 -3.42873476 -4.61495373 -2.67428847 -3.5289611  -4.06823404 12.992478
  9.87227705 -3.47325567 14.50968434 10.50387643  9.91471416 18.03588304
 12.26915029 16.32740815 10.25757131 18.1926923  -3.69643754 -3.03190528
 12.65616891 -3.06974057 15.33148036 -2.97330407  9.98776123 -4.50807591
 13.21489014 19.78019356 -2.81560275 -3.67392502 13.64992953 -3.06485759
 -4.53828829 -4.51072314 11.68569706 -2.73096456 -3.37182158 13.93220189
 19.08768051 -3.86942995 17.91806827 -3.97219957  9.66481433 12.59820677
 -4.14872614 18.59168346 -4.09998752 11.67291692 -3.14722667 18.19781612
 13.4931219  17.7767267  15.93862268 14.10854422 18.13681374 12.54047521
 -3.1381463  11.04595994 -2.89813947 15.80976844 12.50399849 19.14719273
 -3.36510457 -3.02803821 12.90369683 11.19400983 -3.30124614 12.02322555
 -4.36353847 10.29209663 16.0487769  13.57778369]",0.06387150549398067,10.056758165359497
719,-0.2744447765931408*x3**4+-1.506029142062455*sin(-1.0850230353470942*x2)+-1.829908722178829,C*x3**4+C*sin(C*x2)+C,"add(add(add(log(log(exp(X2))), mul(exp(X2), log(-0.365))), sqrt(sin(X3))), sin(add(X2, X2)))","add(add(add(log(log(exp(X2))), mul(exp(X2), log(-0.365))), sqrt(sin(X3))), sin(add(X2, X2)))","[-108.44907735    1.03230225    1.45978261    2.28385787    0.61732061
    0.81354985    1.5660743     0.62037246  -20.0527904   -44.00057471
    2.21011165    0.92717802    1.73578193    1.26028853    1.94551102
  -48.02193822    1.37974502    2.10243551  -96.30533299    1.49371716
    1.3996003   -92.04681631 -117.44628765 -124.98698278  -83.17505824
    1.66195462  -84.74497716 -109.53909484    0.97511988    1.98059801
  -64.32688143    1.08289299    1.47232803  -92.34531313 -127.46757066
    0.87512854    2.0621519     1.79815227  -28.31089931  -28.8590054
  -75.08285784  -29.86114474  -18.62172771  -40.20786931    1.98712638
  -34.62882257    2.32834244    1.07281371    0.60276516  -26.24111663
    2.9636126     1.22670134 -146.92968651    1.42032563    1.25665979
    2.89109465    1.38287788    2.93402714    1.1956825  -146.81420369
  -33.33225211    1.53798798  -29.63482534  -20.58560823    1.6283688
    2.70287382  -62.64168266    1.8811476     2.6273538   -56.87424002
    1.03046868  -21.06087594  -63.12479725    2.58027988  -39.33036658
    1.31259596  -20.2824772     1.96496456    3.03458103    1.41971818
    1.35916639  -99.20281832    1.27511421  -57.11738355    1.66242262
    1.25415997  -48.52190313  -19.92383347  -68.36559839  -25.9978574
    1.46318568    2.24266915    1.51906822    0.97657244  -47.28488491
  -83.31606837  -21.03643165    1.7462258   -18.80943685    1.7276917
  -47.06097255  -21.10868314 -110.45145165    2.66096543    1.96054293
    1.95219586 -105.21398996    1.43928936    1.26706108    1.26392506
    1.43223784  -34.0242265     1.25715672    1.47970027 -101.08319287
  -28.23358226    1.9450762     2.43074936 -119.33144985  -32.57782005
    1.76606051    0.96286629    1.40486733    2.08838691 -117.39752055
  -89.4574607     1.12509786  -69.85369963    0.75376115    1.74551085
  -83.38265753 -114.69935263    2.4594286     0.63240463  -21.79851695
    1.48243461 -104.10547077    0.55212474  -79.28953874  -35.05371204
    1.29539256 -129.38867321    2.2637421     1.527652    -59.48823133
  -35.68275563  -58.67593446    2.09728405 -100.03832172    1.96623215
  -31.19850859 -113.67455036 -109.5282654   -98.70651359    2.06882149
  -50.75142812  -26.07886343    2.21096855    1.61044984 -102.71416187
  -58.29434048  -70.40936518    1.28729907    0.53049983  -76.84885464
    0.94467016  -61.87792336    1.6643631     1.34849147  -67.84498961
  -23.16698017 -120.68791731    2.12402569  -21.10811243    1.2016965
    2.44828894    0.92267388    2.05052725    1.81814444    2.08409348
    1.19199534    0.84860694    1.61336651    2.11471106  -40.76345102
    3.07655447    1.05824916]",3.291626676400125,10.373473167419434
720,-0.1736884300214867*exp(-1.9679460517427876*sin(1.7375284448537704*cos(-0.019944869690215583*x2)))+0.6696118841838374,C*exp(C*sin(C*cos(C*x2)))+C,sqrt(-0.416),sqrt(-0.416),"[0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141
 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141
 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141
 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141
 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141
 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141
 0.6452141 0.6452141 0.6452141 0.6452141 0.6452141]",5.643279440679289e-08,1.002312183380127
721,-0.3146437583680728*sin(1.7192046555250395*sqrt(0.07691461732420546*abs(1.2177827813947002*x4+1.5303278186177325)))+-0.7850057493486133*cos(-1.9575857320384527*x1**3)+-2.046838356497001,C*sin(C*sqrt(C*abs(C*x4+C)))+C*cos(C*x1**3)+C,log(0.114),log(0.114),"[-2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206
 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206 -2.17444206]",0.01686094923594405,8.8506441116333
722,0.2813108572961913*exp(-0.45036153674298185*x4)+-0.8724795202086573*sin(0.6788082538420275*x1)+0.3042254059033209,C*exp(C*x4)+C*sin(C*x1)+C,"exp(mul(log(exp(mul(-0.690, exp(X0)))), exp(X0)))","exp(mul(log(exp(mul(-0.690, exp(X0)))), exp(X0)))","[9.99939405e-001 9.99932392e-001 2.78469021e-307 9.99810463e-001
 9.98986523e-001 9.99429936e-001 0.00000000e+000 9.99957370e-001
 9.99348088e-001 0.00000000e+000 9.99470182e-001 3.27175069e-115
 9.99677885e-001 9.99841125e-001 2.25438403e-196 0.00000000e+000
 9.99848712e-001 9.99817111e-001 7.54230741e-197 0.00000000e+000
 9.99098186e-001 9.98810135e-001 9.99967758e-001 9.99963447e-001
 1.81847997e-151 9.99965017e-001 1.45304730e-127 1.79997529e-274
 9.99771444e-001 0.00000000e+000 3.81425963e-313 6.82529631e-133
 0.00000000e+000 3.27700003e-271 9.99412794e-001 9.99377892e-001
 9.98596304e-001 9.98922754e-001 1.43499446e-130 1.17668996e-207
 9.99844649e-001 1.89663822e-107 9.99949943e-001 9.99919299e-001
 2.47555112e-283 1.00263429e-162 0.00000000e+000 0.00000000e+000
 1.65766179e-187 9.99144300e-001 9.99864833e-001 1.23109823e-112
 9.99846345e-001 9.99945957e-001 9.99845497e-001 1.11721115e-132
 3.92664759e-202 0.00000000e+000 9.99422896e-001 3.36567290e-237
 3.03721020e-306 3.82193143e-285 9.85147313e-204 9.98480789e-001
 9.98838586e-001 9.99626103e-001 0.00000000e+000 9.99960051e-001
 1.00055693e-171 9.99769679e-001]",0.10943877247653386,10.82993197441101
723,-0.20803434761216932*x3+-2.0176559948587047*x4+1.9882146222390218*exp(1.082234827903501*x2)+-1.4515033208783108,C*x3+C*x4+C*exp(C*x2)+C,"exp(add(0.911, X1))","exp(add(0.911, X1))","[6.11690848e+01 3.04833861e+02 4.52450128e-02 6.43714152e+01
 5.59240333e+01 9.06981882e-02 6.37885521e-02 1.00227750e-01
 2.41617374e-02 4.95170458e-02 2.91393425e+02 4.35578252e-02
 5.17400364e-02 1.46800396e+02 1.04559590e+02 3.44974125e-02
 4.25226209e-02 2.54247711e-02 6.96828283e+01 9.83555291e+01
 2.03740734e-02 4.09435132e-02 3.45510727e+02 1.08344314e-01
 2.99261285e-02 6.54004998e-02 2.30091711e+02 8.07524209e+01
 6.01927632e+01 2.42789417e+02 6.14043004e+01 1.77854454e-02
 3.47640776e-02 1.97001986e+02 5.02390851e-02 1.31559398e+02
 1.39401244e+02 9.16687633e-02 6.43266810e-02 5.06308706e+01
 1.08699746e-01 7.20311922e-02 1.07709172e-01 1.58167757e+02
 4.34433987e-02 6.73821058e-02 8.36397195e-02 4.99588213e+01
 4.99229762e-02 2.79634408e-02 2.44417381e-02 1.73140886e+02
 1.22083909e-01 5.42482607e-02 9.69587811e-02 5.90789226e-02
 1.08365088e-01 5.81578335e+01 8.82885089e+01 2.13480297e+02
 1.81742440e+02 9.81247267e-02 1.57250237e+02 5.73617091e+01
 1.78085767e+02 1.00973507e+02 1.44292649e+02 3.67198969e+02
 1.23399324e-01 2.13020687e+02 1.04050138e+02 5.69155415e+01
 1.77828137e+02 1.14455140e+02 1.74715567e+02 2.72906955e-02
 5.22933024e+01 6.21923891e-02 2.86430539e+02 6.11668363e+01
 5.44885491e+01 1.76247737e+02 1.71235690e-02 5.64012748e-02
 2.73349600e-02 1.06708773e+02 1.36905436e+02 5.74833115e+01
 5.28836397e+01 1.79588915e-02 2.52008469e-02 2.55333139e+02
 1.08425523e+02 2.29769374e-02 2.44717913e+02 1.27511744e+02
 2.34300953e-02 1.01676934e-01 2.08942061e-02 5.65050549e+01
 1.08461781e-01 1.68582166e-02 3.23950984e+02 1.13581037e+02
 9.23166311e-02 5.17353573e+01 1.12907692e+02 9.12072639e+01
 2.34805601e-02 1.99730511e-02 1.11978912e+02 4.99626158e+01
 8.81501184e+01 3.52814296e-02 8.90695372e+01 1.19933574e-01
 2.33446085e+02 2.07515018e-02 1.76330743e+02 5.29616397e+01
 1.61349247e+02 1.80347029e-02 1.31038036e+02 1.21310339e-01
 1.81561012e+02 2.22007450e+02 2.22140655e+02 1.14589378e-01
 5.11214473e+01 2.16824747e+02 5.96211652e+01 2.45224563e-02
 3.83101391e-02 7.34456268e-02 3.01612211e-02 7.14513194e-02
 8.55635284e+01 3.10478061e+02 3.53366115e-02 2.26940304e-02
 2.99581716e+02 1.33437166e+02 1.01247532e-01 9.81421915e-02
 3.10635995e+02 7.32387214e+01 6.39045095e-02 1.37373077e+02
 1.23521448e+02 2.83696934e-02 7.63140881e+01 8.20625130e-02
 1.83970067e-02 1.10071794e+02]",0.2472776897684543,10.22773003578186
