text_index,true_equation,gpm_equation,mlp_y,gpm_y,mlp_rel_err,gpm_rel_err,mlp_train_time,gpm_train_time
627,-0.1*x1*sqrt(1-0.93*x1)-0.7,"mul(-0.417, X0)","[-1.35391383 -1.38746409 -1.41965314 -1.45184219 -1.48403124 -1.51622029
 -1.54840934 -1.58059839 -1.61278744 -1.64497649 -1.67716554 -1.70935459
 -1.74154364 -1.77373269 -1.80592174 -1.83811079 -1.87029984 -1.90248889
 -1.93467794 -1.96686699 -1.99905604 -2.03124509 -2.06343414 -2.09562319
 -2.12781224 -2.16000129 -2.19219034 -2.22437939 -2.25656844 -2.28875749]","[-1.29318985 -1.33490565 -1.37662145 -1.41833725 -1.46005305 -1.50176885
 -1.54348466 -1.58520046 -1.62691626 -1.66863206 -1.71034786 -1.75206366
 -1.79377946 -1.83549527 -1.87721107 -1.91892687 -1.96064267 -2.00235847
 -2.04407427 -2.08579008 -2.12750588 -2.16922168 -2.21093748 -2.25265328
 -2.29436908 -2.33608488 -2.37780069 -2.41951649 -2.46123229 -2.50294809]",0.06523826786296384,0.022531126599379444,0.8908915519714355,71.5450611114502
628,sqrt(x1)+0.61*x1**2+0.08*x1-0.49,"mul(log(div(X0, 0.330)), X0)","[6.99703586 7.15448466 7.31278338 7.4710821  7.62938081 7.68597656
 7.68849473 7.6910129  7.69353107 7.69604924 7.69856741 7.70108558
 7.70360375 7.70612192 7.70864009 7.71115827 7.71367644 7.71619461
 7.71871278 7.72123095 7.72374912 7.72626729 7.72878546 7.73130363
 7.7338218  7.73633997 7.73885814 7.74137631 7.74389449 7.74641266]","[ 6.93960144  7.26505539  7.59363484  7.92524506  8.25979688  8.59720624
  8.93739373  9.28028425  9.62580665  9.97389344 10.32448049 10.6775068
 11.03291429 11.39064757 11.75065378 12.11288239 12.47728508 12.8438156
 13.2124296  13.58308455 13.95573964 14.33035564 14.70689484 15.08532094
 15.465599   15.84769534 16.23157749 16.61721411 17.00457496 17.39363081]",0.22401819515544444,0.03855084252104155,7.150353193283081,78.72768092155457
629,0.58*x1+sin(x1+0.54)-0.25,"sqrt(add(log(add(0.964, add(log(add(0.964, X0)), sin(X0)))), sin(X0)))","[1.12972051 1.12951966 1.12931882 1.12911797 1.12891712 1.12871628
 1.12851543 1.12831459 1.12811374 1.12791289 1.12771205 1.1275112
 1.12731036 1.12710951 1.13410307 1.14186278 1.14962249 1.1573822
 1.16514191 1.17290162 1.18066134 1.18842105 1.19618076 1.20394047
 1.21170018 1.21945989 1.2272196  1.23497932 1.24273903 1.25049874]","[0.95926634 0.88786985 0.80991791 0.72425353 0.62885954 0.51978718
 0.38749024 0.19192758 0.26137266 0.40485263 0.49860002 0.56672222
 0.61686871 0.65248485 0.67533791 0.68634534 0.68589966 0.6739857
 0.65017263 0.613477   0.56200207 0.49201616 0.39506704 0.24284934
 0.21911009 0.40447943 0.53525616 0.6444922  0.7408691  0.82808596]",0.12934117865115968,0.4233826497564096,1.5349881649017334,75.50888442993164
630,sqrt(x1**2+0.27*x1),"add(0.134, X0)","[3.08015982 3.05174591 3.02333201 2.99491811 2.96650421 2.93809031
 2.90967641 2.88126251 2.85284861 2.82443471 2.79602081 2.76760691
 2.739193   2.7107791  2.6823652  2.6539513  2.6255374  2.5971235
 2.5687096  2.5402957  2.5118818  2.4834679  2.455054   2.42664009
 2.39822619 2.36981229 2.34139839 2.31298449 2.28457059 2.25615669]","[3.23389587 3.33389587 3.43389587 3.53389587 3.63389587 3.73389587
 3.83389587 3.93389587 4.03389587 4.13389587 4.23389587 4.33389587
 4.43389587 4.53389587 4.63389587 4.73389587 4.83389587 4.93389587
 5.03389587 5.13389587 5.23389587 5.33389587 5.43389587 5.53389587
 5.63389587 5.73389587 5.83389587 5.93389587 6.03389587 6.13389587]",0.18833735397718987,8.764432048581323e-07,3.362083673477173,22.469907999038696
631,0.94*sqrt(x1)+1.18*x1-0.4,"add(add(-0.590, X0), sqrt(div(X0, 0.568)))","[4.89274508 5.02321591 5.15368674 5.28415757 5.41462839 5.54509922
 5.67557005 5.80604088 5.9365117  6.06698253 6.19745336 6.32792419
 6.45839501 6.58886584 6.71933667 6.8498075  6.98027832 7.11074915
 7.24121998 7.37169081 7.50216163 7.63263246 7.76310329 7.89357412
 8.02404494 8.15451577 8.2849866  8.41545743 8.54592825 8.67639908]","[4.84652476 4.98390962 5.12071476 5.25696635 5.39268863 5.52790414
 5.66263385 5.79689732 5.93071285 6.06409755 6.19706749 6.32963775
 6.46182252 6.59363517 6.72508833 6.8561939  6.98696317 7.11740681
 7.24753495 7.37735719 7.50688267 7.63612008 7.76507768 7.89376337
 8.02218465 8.15034871 8.27826241 8.40593231 8.53336468 8.66056555]",0.0007809913621349793,0.0008195513492689382,3.089607000350952,78.46592235565186
632,0.86*sqrt(-0.92*x1-1),"log(add(X0, exp(sin(div(X0, X0)))))","[1.76141227 1.82196222 1.88251217 1.94306212 2.00361207 2.06416202
 2.12471197 2.18526192 2.24581187 2.30636182 2.36691177 2.42746172
 2.48801167 2.54856162 2.60911157 2.66966153 2.73021148 2.79076143
 2.85131138 2.91186133 2.97241128 3.03296123 3.09351118 3.15406113
 3.21461108 3.27516103 3.33571098 3.39626093 3.45681088 3.51736083]","[1.69005464 1.70833743 1.72629195 1.74392979 1.76126191 1.77829875
 1.79505019 1.81152563 1.82773403 1.84368389 1.85938335 1.87484015
 1.89006166 1.90505494 1.91982675 1.93438352 1.94873143 1.96287638
 1.97682404 1.99057984 2.00414898 2.01753646 2.03074708 2.04378545
 2.05665602 2.06936303 2.08191059 2.09430267 2.10654306 2.11863543]",0.14174633025687686,0.0004098303432373796,0.3127901554107666,23.32359480857849
633,sin(x1**2+0.15*x1-0.73),"sin(add(sin(-0.817), div(mul(X0, X0), exp(-0.059))))","[ 0.28022078 -0.07311992 -0.42646062 -0.77980132 -1.13314203 -1.48648273
 -1.83982343 -2.19316413 -2.54650484 -2.89936189 -3.24840198 -3.59744206
 -3.94648215 -4.29552223 -4.64456232 -4.99360241 -5.34264249 -5.69168258
 -6.04072266 -6.38976275 -6.73880283 -7.08784292 -7.436883   -7.78592309
 -8.13496317 -8.48400326 -8.83304334 -9.18208343 -9.53112351 -9.8801636 ]","[-0.03649173 -0.64768946 -0.98437769 -0.86104696 -0.30091616  0.43246638
  0.93955005  0.90226045  0.30361094 -0.5048696  -0.98336645 -0.76646294
  0.02801512  0.81374193  0.94812368  0.27858689 -0.64715282 -0.99015708
 -0.39106896  0.60359071  0.98903869  0.32441406 -0.70542407 -0.94044943
 -0.06806811  0.89521629  0.74091472 -0.37557909 -0.99849414 -0.25131804]",32.50410557189576,0.22674561180791916,4.022174119949341,74.96884894371033
634,sqrt(x1**2-0.82*x1),"sqrt(mul(X0, add(X0, -0.822)))","[2.64559105 2.74243876 2.83928647 2.93613419 3.0329819  3.12982961
 3.22667732 3.32352504 3.42037275 3.51722046 3.61406817 3.71091589
 3.8077636  3.90461131 4.00145902 4.09830674 4.19515445 4.29200216
 4.38884987 4.48569759 4.5825453  4.67939301 4.77624072 4.87308844
 4.96993615 5.06678386 5.16363157 5.26047929 5.357327   5.45417471]","[2.65727222 2.75841856 2.85948426 2.96047758 3.06140569 3.16227482
 3.26309046 3.3638574  3.4645799  3.56526173 3.66590623 3.76651639
 3.86709491 3.96764417 4.06816636 4.16866344 4.26913716 4.36958916
 4.47002088 4.57043367 4.67082875 4.77120724 4.87157016 4.97191845
 5.07225299 5.17257457 5.27288393 5.37318176 5.47346869 5.57374531]",0.00025309101822867193,5.119249602095893e-07,0.4093484878540039,30.675498247146606
635,0.87*sqrt(x1**2),"mul(X0, 0.865)","[2.63061095 2.66188767 2.69316439 2.72444111 2.75571783 2.78699455
 2.81827128 2.849548   2.88082472 2.91210144 2.94337816 2.97819413
 3.03403733 3.08988052 3.14572372 3.20156691 3.2574101  3.3132533
 3.36909649 3.42493969 3.48078288 3.53662608 3.59246927 3.64831247
 3.70415566 3.75999886 3.81781422 3.87689641 3.93597859 3.99506078]","[2.68068232 2.76715595 2.85362957 2.94010319 3.02657682 3.11305044
 3.19952406 3.28599769 3.37247131 3.45894493 3.54541856 3.63189218
 3.7183658  3.80483943 3.89131305 3.97778667 4.0642603  4.15073392
 4.23720754 4.32368117 4.41015479 4.49662841 4.58310204 4.66957566
 4.75604928 4.84252291 4.92899653 5.01547015 5.10194378 5.1884174 ]",0.034343712920645135,5.422570006866688e-05,0.4524388313293457,11.66774296760559
636,sin(sin(x1)),sin(sin(X0)),"[ 0.12420617  0.0566678  -0.01087056 -0.07840893 -0.14594729 -0.21348566
 -0.28102403 -0.34856239 -0.41610076 -0.48363913 -0.55117749 -0.61871586
 -0.68625423 -0.75379259 -0.82133096 -0.88886933 -0.95640769 -1.02394606
 -1.09148442 -1.15902279 -1.22656116 -1.29409952 -1.36163789 -1.42917626
 -1.49671462 -1.56425299 -1.63179136 -1.69932972 -1.76686809 -1.83440646]","[ 0.04156868 -0.058341   -0.15709229 -0.25276898 -0.34363344 -0.42821848
 -0.50539196 -0.57438929 -0.63481275 -0.68660026 -0.72996935 -0.76534409
 -0.79327303 -0.81434636 -0.82911906 -0.8380455  -0.84142952 -0.83939253
 -0.83186103 -0.81857414 -0.7991108  -0.77293541 -0.73945971 -0.69811723
 -0.64844525 -0.59016776 -0.52327155 -0.44806719 -0.36522703 -0.27579386]",0.3617951881883512,8.243993550696858e-06,0.9868340492248535,4.167182207107544
637,sin(sin(0.76*x1-0.51)),"add(-0.736, sqrt(X0))","[0.90938009 0.92612149 0.94286289 0.95960429 0.97634569 0.99308709
 1.0098285  1.0265699  1.0433113  1.0600527  1.0767941  1.0935355
 1.11027691 1.12701831 1.14375971 1.16050111 1.17724251 1.19398391
 1.21072531 1.22746672 1.24420812 1.26094952 1.27769092 1.29443232
 1.31117372 1.32791512 1.34465653 1.36139793 1.37813933 1.39488073]","[1.02489675 1.05306944 1.08080527 1.10812395 1.13504375 1.16158166
 1.18775347 1.21357393 1.23905682 1.26421506 1.28906073 1.31360521
 1.33785919 1.36183276 1.3855354  1.40897612 1.4321634  1.45510529
 1.47780942 1.50028304 1.52253302 1.54456591 1.56638795 1.58800507
 1.60942294 1.63064697 1.65168234 1.67253397 1.69320662 1.7137048 ]",1.4413937112059843,2.0505726100351844,1.1788129806518555,72.8116934299469
638,0.46*x1*sin(0.17*x1)+0.6,"div(div(mul(sqrt(0.060), sqrt(X0)), sqrt(0.790)), div(div(-0.704, X0), log(-0.643)))","[0.92580852 0.94109194 0.95637536 0.97165878 0.9869422  1.00222562
 1.01750904 1.03279246 1.04807588 1.0633593  1.07864272 1.09392614
 1.10920956 1.12449298 1.1397764  1.15505982 1.17034324 1.18562666
 1.20091008 1.2161935  1.23147692 1.24676034 1.26204376 1.27732718
 1.2926106  1.30789402 1.32317744 1.33846086 1.35374428 1.3690277 ]","[0.94275752 0.98874074 1.03544819 1.08286879 1.13099199 1.17980767
 1.22930614 1.2794781  1.33031465 1.3818072  1.43394749 1.48672758
 1.54013981 1.59417677 1.64883134 1.7040966  1.75996589 1.81643273
 1.87349088 1.93113426 1.989357   2.04815339 2.10751788 2.16744508
 2.22792977 2.28896685 2.35055137 2.4126785  2.47534354 2.53854191]",0.1364129664517943,0.006911478756946808,0.9935116767883301,11.83618426322937
639,0.24*sqrt(-x1),"sin(sqrt(mul(0.066, X0)))","[0.41058723 0.41326102 0.4159348  0.41860858 0.42128236 0.42392895
 0.42653166 0.42913436 0.43173706 0.43433977 0.43694247 0.43954517
 0.44214788 0.44398772 0.44554835 0.44710898 0.44866961 0.45023024
 0.45179087 0.4533515  0.45491213 0.45647276 0.45966934 0.46957514
 0.47948094 0.48938674 0.49929254 0.50919834 0.51910414 0.52900994]","[0.43672409 0.44321824 0.44958904 0.45584175 0.46198124 0.46801204
 0.47393838 0.47976419 0.48549318 0.4911288  0.49667431 0.50213275
 0.50750701 0.51279981 0.5180137  0.52315112 0.52821435 0.53320559
 0.5381269  0.54298024 0.54776748 0.55249041 0.55715072 0.56175004
 0.5662899  0.57077179 0.57519712 0.57956726 0.58388348 0.58814705]",0.005134278336090421,3.2958424162449574e-05,0.31084251403808594,8.167917013168335
640,x1,"sqrt(mul(X0, X0))","[3.05202669 3.11162686 3.17122704 3.23082722 3.29042739 3.35002757
 3.40962775 3.46922793 3.5288281  3.58842828 3.64802846 3.70762863
 3.76722881 3.82682899 3.88642917 3.94602934 4.00562952 4.0652297
 4.12482987 4.18443005 4.24403023 4.30363041 4.36323058 4.42283076
 4.48243094 4.54203111 4.60163129 4.66123147 4.72083165 4.78043182]","[3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8
 4.9 5.  5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]",0.019647649158508806,0.0,0.546872615814209,4.079965829849243
641,0.48*sqrt(-x1-0.78),"add(exp(-0.788), mul(X0, 0.173))","[0.94968969 0.96355256 0.97741543 0.99127829 1.00514116 1.01900403
 1.03286689 1.04672976 1.06059263 1.07445549 1.08831836 1.10218122
 1.11604409 1.12990696 1.14376982 1.15763269 1.17149556 1.18535842
 1.19922129 1.21308416 1.22694702 1.24080989 1.25467276 1.26853562
 1.28239849 1.29626136 1.31012422 1.32398709 1.33784995 1.35171282]","[0.99015733 1.00742514 1.02469296 1.04196077 1.05922859 1.0764964
 1.09376421 1.11103203 1.12829984 1.14556766 1.16283547 1.18010329
 1.1973711  1.21463892 1.23190673 1.24917454 1.26644236 1.28371017
 1.30097799 1.3182458  1.33551362 1.35278143 1.37004925 1.38731706
 1.40458488 1.42185269 1.4391205  1.45638832 1.47365613 1.49092395]",0.0023052314714466127,0.016647395792759877,0.5707402229309082,77.91261506080627
642,x1+0.78*sqrt(-0.99*x1-1),"add(0.921, div(X0, 0.829))","[4.63420195 4.73119213 4.82818231 4.92517248 5.02216266 5.11915284
 5.21614301 5.31313319 5.41012337 5.50711354 5.60410372 5.7010939
 5.79808408 5.89507425 5.99206443 6.08905461 6.18604478 6.28303496
 6.38002514 6.47701532 6.57400549 6.67099567 6.76798585 6.86497602
 6.9619662  7.05895638 7.15594655 7.25293673 7.34992691 7.44691709]","[4.65960322 4.78019657 4.90078993 5.02138328 5.14197664 5.26256999
 5.38316334 5.5037567  5.62435005 5.74494341 5.86553676 5.98613012
 6.10672347 6.22731682 6.34791018 6.46850353 6.58909689 6.70969024
 6.8302836  6.95087695 7.0714703  7.19206366 7.31265701 7.43325037
 7.55384372 7.67443708 7.79503043 7.91562378 8.03621714 8.15681049]",0.0029521066970240725,3.282021139814521e-05,1.2101502418518066,77.71792936325073
643,sin(1.75*x1-0.12),"sin(mul(exp(0.508), X0))","[-1.02842816 -1.04935497 -1.07028179 -1.0912086  -1.11213541 -1.13306223
 -1.15398904 -1.17491585 -1.19584267 -1.21676948 -1.23769629 -1.25862311
 -1.27954992 -1.30047673 -1.32140355 -1.34233036 -1.36325717 -1.38418399
 -1.4051108  -1.42603761 -1.44696443 -1.46789124 -1.48881805 -1.50974487
 -1.53067168 -1.55159849 -1.57252531 -1.59345212 -1.61437893 -1.63530575]","[-0.90531659 -0.8225959  -0.71721535 -0.59207785 -0.45063052 -0.29676978
 -0.134734    0.03101327  0.19590622  0.35540259  0.50510877  0.64090085
  0.75903818  0.85626647  0.9299074   0.9779324   0.99901852  0.99258493
  0.95880884  0.89862068  0.81367843  0.70632198  0.57950864  0.43673173
  0.28192427  0.11935071 -0.04651057 -0.21109064 -0.36985585 -0.51843272]",2.7245624911795843,0.05545289145866361,0.6994340419769287,79.91639685630798
644,-sin(1.0*x1+0.86),"sin(log(mul(log(-0.904), exp(X0))))","[-0.47351769 -0.52430985 -0.57815506 -0.64906174 -0.71996842 -0.79087509
 -0.86178177 -0.93268845 -1.00359513 -1.07667451 -1.15063475 -1.22459499
 -1.29855523 -1.37251546 -1.4464757  -1.52043594 -1.59439618 -1.66835642
 -1.74231665 -1.81627689 -1.89023713 -1.96419737 -2.0381576  -2.11211784
 -2.18607808 -2.26003832 -2.33399855 -2.40795879 -2.48191903 -2.55587927]","[ 0.72143557  0.7869642   0.84462974  0.89385602  0.93415119  0.96511262
  0.98643097  0.99789323  0.99938487  0.99089099  0.97249645  0.94438504
  0.90683766  0.86022945  0.80502611  0.74177922  0.67112072  0.59375659
  0.51045985  0.42206277  0.32944857  0.23354263  0.13530321  0.03571189
 -0.06423626 -0.16354258 -0.26121483 -0.35627712 -0.4477796  -0.53480801]",4.070264630760648,0.0001429370590896058,0.4795858860015869,16.008162260055542
645,0.68*sqrt(x1),"mul(sqrt(X0), sqrt(log(-0.634)))","[1.23758417 1.2868557  1.33612723 1.38539877 1.4346703  1.48394184
 1.53321337 1.5824849  1.63175644 1.68102797 1.7302995  1.77957104
 1.82884257 1.8781141  1.92738564 1.97665717 2.0259287  2.07520024
 2.12447177 2.1737433  2.22301484 2.27228637 2.3215579  2.37082944
 2.42010097 2.4693725  2.51864404 2.56791557 2.6171871  2.66645864]","[1.18778968 1.20679552 1.22550665 1.24393635 1.26209697 1.27999995
 1.29765595 1.31507493 1.33226618 1.34923841 1.36599978 1.38255796
 1.39892016 1.41509319 1.43108345 1.446897   1.46253959 1.47801663
 1.49333327 1.5084944  1.52350467 1.53836848 1.55309005 1.56767337
 1.58212228 1.59644042 1.61063128 1.6246982  1.63864436 1.65247283]",0.1481474556432255,5.223564107721107e-06,1.2541849613189697,11.502427339553833
646,0.83*sqrt(0.26-x1)+sin(0.24*x1+0.12),"mul(0.587, add(0.819, X0))","[2.11259977 2.14456173 2.17652368 2.20848563 2.24044759 2.27240954
 2.3043715  2.33633345 2.3682954  2.40025736 2.43221931 2.46418127
 2.49614322 2.52810517 2.56006713 2.59202908 2.62399104 2.65595299
 2.68791495 2.7198769  2.75183885 2.78380081 2.81576276 2.84772472
 2.87968667 2.91164862 2.94361058 2.97557253 3.00753449 3.03949644]","[2.30125456 2.35996826 2.41868195 2.47739564 2.53610933 2.59482302
 2.65353671 2.7122504  2.77096409 2.82967778 2.88839148 2.94710517
 3.00581886 3.06453255 3.12324624 3.18195993 3.24067362 3.29938731
 3.358101   3.41681469 3.47552839 3.53424208 3.59295577 3.65166946
 3.71038315 3.76909684 3.82781053 3.88652422 3.94523791 4.00395161]",0.0007914421454484972,0.04280246795616052,0.6278336048126221,73.9193594455719
647,(x1-0.37)**(1/4),"sqrt(sqrt(add(X0, -0.356)))","[1.30969887 1.32739781 1.34509676 1.36279571 1.38049466 1.39819361
 1.4306298  1.47175417 1.51287854 1.55400291 1.59512728 1.63625165
 1.67737602 1.71850039 1.75962476 1.80074913 1.84187351 1.88299788
 1.92412225 1.96524662 2.00637099 2.04749536 2.08861973 2.1297441
 2.17086847 2.21199284 2.25311721 2.29424158 2.33536595 2.37649032]","[1.28699553 1.29856615 1.30983549 1.32082125 1.33153953 1.34200505
 1.35223131 1.36223068 1.37201458 1.38159354 1.39097731 1.40017491
 1.40919475 1.41804464 1.42673188 1.43526326 1.44364517 1.45188357
 1.45998406 1.46795193 1.47579212 1.48350932 1.49110792 1.49859211
 1.50596581 1.51323276 1.52039651 1.5274604  1.53442762 1.54130121]",0.09212608695713988,4.347290657934735e-06,3.0295732021331787,18.542864322662354
648,1.06*x1+0.09,"add(div(X0, 0.951), 0.110)","[3.36965612 3.47544618 3.58123624 3.68702629 3.79281635 3.89860641
 4.00439647 4.11018653 4.21597659 4.32176665 4.42755671 4.53334676
 4.63913682 4.74492688 4.85071694 4.956507   5.06229706 5.16808712
 5.27387718 5.37966723 5.48545729 5.59124735 5.69703741 5.80282747
 5.90861753 6.01440759 6.12019765 6.2259877  6.33177776 6.43756782]","[3.37007992 3.47525554 3.58043116 3.68560679 3.79078241 3.89595804
 4.00113366 4.10630928 4.21148491 4.31666053 4.42183616 4.52701178
 4.6321874  4.73736303 4.84253865 4.94771428 5.0528899  5.15806552
 5.26324115 5.36841677 5.4735924  5.57876802 5.68394364 5.78911927
 5.89429489 5.99947052 6.10464614 6.20982176 6.31499739 6.42017301]",3.8692645591400084e-07,3.2631769073583827e-06,3.276766061782837,45.26052808761597
649,0.95*(-x1)**(1/4),"sqrt(sqrt(mul(X0, -0.818)))","[1.396955   1.42895116 1.46094733 1.49294349 1.52493965 1.55693582
 1.58893198 1.62092814 1.65292431 1.68492047 1.71691663 1.7489128
 1.78090896 1.81290512 1.84490129 1.87689745 1.90889361 1.94088978
 1.97288594 2.0048821  2.03687827 2.06887443 2.10087059 2.13286676
 2.16486292 2.19685909 2.22885525 2.26085141 2.29284758 2.32484374]","[1.26210181 1.27215919 1.28198354 1.29158709 1.30098106 1.31017585
 1.31918102 1.32800547 1.33665743 1.34514457 1.35347404 1.3616525
 1.36968619 1.37758097 1.38534229 1.39297532 1.40048489 1.40787557
 1.41515166 1.42231721 1.42937607 1.43633188 1.44318808 1.44994792
 1.45661453 1.46319083 1.46967964 1.47608363 1.48240533 1.48864717]",0.1298600627940783,1.526460062867709e-05,0.30884742736816406,8.179232120513916
650,0.7*x1*sqrt(0.52-x1),"mul(add(add(0.065, -0.631), sqrt(X0)), X0)","[3.0213484  3.07612224 3.13089608 3.18566993 3.24044377 3.29521762
 3.34999146 3.40476531 3.45953915 3.514313   3.56908684 3.62386068
 3.67863453 3.73340837 3.78818222 3.84295606 3.89772991 3.95250375
 4.0072776  4.06205144 4.11682528 4.17159913 4.22637297 4.28114682
 4.33592066 4.39069451 4.44546835 4.5002422  4.55501604 4.60978988]","[ 3.70345789  3.9130769   4.12688879  4.34482954  4.56683795  4.79285548
  5.02282605  5.25669587  5.49441326  5.73592859  5.98119407  6.23016367
  6.48279302  6.73903932  6.99886121  7.26221875  7.52907329  7.79938742
  8.0731249   8.35025063  8.63073054  8.91453159  9.20162169  9.49196964
  9.78554516 10.08231874 10.38226173 10.68534617 10.99154488 11.30083135]",0.15675557286536349,0.013355030976439527,0.3732016086578369,74.10533285140991
651,0.8*x1*sin(0.6*x1+0.78)-0.31,"log(add(0.734, X0))","[1.12288378 1.10118268 1.07948159 1.05778049 1.0360794  1.0143783
 0.99267721 0.97097611 0.94927502 0.92757392 0.90587283 0.88417173
 0.86247064 0.84076954 0.81906845 0.79736735 0.77566626 0.75396516
 0.73226407 0.71056297 0.69660678 0.69488909 0.69317139 0.6914537
 0.689736   0.68801831 0.68630062 0.68458292 0.68286523 0.68114754]","[1.34390422 1.3696524  1.39475423 1.41924135 1.44314316 1.46648699
 1.48929828 1.51160081 1.53341676 1.55476692 1.57567077 1.59614658
 1.61621152 1.63588178 1.65517256 1.67409824 1.69267239 1.71090781
 1.72881666 1.74641041 1.76369996 1.78069566 1.79740733 1.8138443
 1.83001546 1.84592927 1.86159379 1.87701671 1.89220538 1.9071668 ]",7.4178713977321165,12.747429095907949,0.7164642810821533,72.82671666145325
